oid,TableID,ParentTableID,ChildTableID,Name,UserName,ParentTableName,ParentTableUserName,ChildTableName,ChildTableUsername,Description,Namespace,DateCreated,DateModified,IsDeleted,Author
7a69bb1c-0ec2-4385-b368-5126d54c7e1c,7a69bb1c-0ec2-4385-b368-5126d54c7e1c,00000000-0000-0000-0000-000000000000,,SurfaceBodyExtractor_IntersectingPlaneVal,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
f6ec87d7-87d2-4399-8fd4-515f9df7f2dc,f6ec87d7-87d2-4399-8fd4-515f9df7f2dc,00000000-0000-0000-0000-000000000000,,SizeReductionType,,,,,,,REFDAT,,,False,
5fa8e852-8e89-4419-ac41-5189a5b70c60,5fa8e852-8e89-4419-ac41-5189a5b70c60,00000000-0000-0000-0000-000000000000,,CSFromMember_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
85ed5e6d-eb11-4612-b9b8-51c11f519a09,85ed5e6d-eb11-4612-b9b8-51c11f519a09,00000000-0000-0000-0000-000000000000,,MfgPinJigRemarkingRuleSet,,,,,,,STRMFG,,,False,
1b2f65b9-b8e4-4e78-a40f-522043f2f285,1b2f65b9-b8e4-4e78-a40f-522043f2f285,00000000-0000-0000-0000-000000000000,,CompartCoatingResponsibility,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
85b83b34-4594-4023-a407-522c2a011d2c,85b83b34-4594-4023-a407-522c2a011d2c,00000000-0000-0000-0000-000000000000,,StructInsulationSetbackReference,,,,,,,UDP,Dec 18 2008  3:22PM,Jul 23 2013  6:34PM,False,INGRNET\sp3dadminuser1
80833db8-2dce-4dba-8d5c-5257f1ad7fa4,80833db8-2dce-4dba-8d5c-5257f1ad7fa4,00000000-0000-0000-0000-000000000000,,ProtectionRelayFunctionTypes,,,,,,,EF,,,False,
d72b61bf-0d8c-4550-9ec1-526022734f9b,d72b61bf-0d8c-4550-9ec1-526022734f9b,4133b787-be26-4eb9-af15-268e27e5f133,,ValveOperatorType,,ValveOperatorClass,,,,,REFDAT,,,False,
1a2e6683-ee60-4df7-b1b5-52658520ef79,1a2e6683-ee60-4df7-b1b5-52658520ef79,00000000-0000-0000-0000-000000000000,,MQCode_AppCase,,,,,,,UDP,Jul 23 2013  7:17PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
62b6a664-8424-483d-a216-528a9f234311,62b6a664-8424-483d-a216-528a9f234311,00000000-0000-0000-0000-000000000000,,Electric equipment design type,,,,,,,EF,,,False,
26fbfb79-586d-412e-8771-52d0f5f92dfa,26fbfb79-586d-412e-8771-52d0f5f92dfa,00000000-0000-0000-0000-000000000000,,LineByPointAndCurve_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
d5a37fb8-32a4-4504-bb65-5308ed071220,d5a37fb8-32a4-4504-bb65-5308ed071220,00000000-0000-0000-0000-000000000000,,JacketedPipingBasis,,,,,,,REFDAT,,,False,
5a7dda7d-e707-4aad-8637-531aa490f309,5a7dda7d-e707-4aad-8637-531aa490f309,00000000-0000-0000-0000-000000000000,,SteamoutRequirement,,,,,,,CMNSCH,,,False,
8855d45a-450a-4f19-a74f-5321ad6c2abd,8855d45a-450a-4f19-a74f-5321ad6c2abd,00000000-0000-0000-0000-000000000000,,CompartmentNavalNuclearClass,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
655371da-cc2b-4822-a1b4-53253099c47b,655371da-cc2b-4822-a1b4-53253099c47b,00000000-0000-0000-0000-000000000000,,FaceFromCrossSection_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
145aaf30-e6e8-496e-9a1c-5333bb44fab1,145aaf30-e6e8-496e-9a1c-5333bb44fab1,99f66554-1dd0-48d7-8487-307bd2297c4a,,CommodityOption,,OptionCategory,,,,,REFDAT,,,False,
3d1ebaad-c785-46d3-853e-5356acccf4ad,3d1ebaad-c785-46d3-853e-5356acccf4ad,00000000-0000-0000-0000-000000000000,,FlangeFacing,,,,,,,REFDAT,,,False,
fb7242a1-c695-4503-8ec6-535d729caec9,fb7242a1-c695-4503-8ec6-535d729caec9,00000000-0000-0000-0000-000000000000,,CompartmentCoatingInspection,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
d530a34a-be87-4591-b717-535dc96c4e9c,d530a34a-be87-4591-b717-535dc96c4e9c,00000000-0000-0000-0000-000000000000,,SMProfileMarkingFeatures,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
d209621f-7754-41f0-827f-537a74cf2625,d209621f-7754-41f0-827f-537a74cf2625,00000000-0000-0000-0000-000000000000,,CSByPointsAndAngle_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
eb158cec-38bc-449d-a646-53884b94a457,eb158cec-38bc-449d-a646-53884b94a457,00000000-0000-0000-0000-000000000000,,DrillingTemplatePattern,,,,,,,REFDAT,,,False,
2eaf120a-1b68-4114-9681-53a2cec3b79b,2eaf120a-1b68-4114-9681-53a2cec3b79b,00000000-0000-0000-0000-000000000000,,PrjMgmtDBIntegrityMessages,,,,,,,PRJMGT,,,False,
53a24ca1-26cf-41bd-97b6-53adf4ccb41f,53a24ca1-26cf-41bd-97b6-53adf4ccb41f,00000000-0000-0000-0000-000000000000,,Anvil_Variable_RollMat,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
da70a391-4f8e-4d98-b9c5-53d23330645f,da70a391-4f8e-4d98-b9c5-53d23330645f,00000000-0000-0000-0000-000000000000,,SMMemberMarkingBlockMark,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
9cae343d-6b3d-40f9-b872-53fb90c19157,9cae343d-6b3d-40f9-b872-53fb90c19157,00000000-0000-0000-0000-000000000000,,UndefinedServiceLimitsruleOpt,,,,,,,REFDAT,,,False,
b2ea96e3-df1c-44a2-b696-5407852453ec,b2ea96e3-df1c-44a2-b696-5407852453ec,00000000-0000-0000-0000-000000000000,,EER Oneline Type,,,,,,,EF,,,False,
515f1cab-d861-40a5-b6f8-542dd9bb883e,515f1cab-d861-40a5-b6f8-542dd9bb883e,00000000-0000-0000-0000-000000000000,,SidePlateAxial_LocationVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
acbfa775-568c-413d-8698-548e58794fb9,acbfa775-568c-413d-8698-548e58794fb9,00000000-0000-0000-0000-000000000000,,Requisition Type,,,,,,,EF,,,False,
fdd8318f-2b58-4222-8bdc-54d973f4fed2,fdd8318f-2b58-4222-8bdc-54d973f4fed2,00000000-0000-0000-0000-000000000000,,SMPlateMarkingMargin2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
b1632151-9c0d-4bc7-b33f-54e9e2e2ec63,b1632151-9c0d-4bc7-b33f-54e9e2e2ec63,00000000-0000-0000-0000-000000000000,,AO4SupportOpening_ShapeVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
86bc2686-16cc-48a3-b19a-54f66c125ef1,86bc2686-16cc-48a3-b19a-54f66c125ef1,00000000-0000-0000-0000-000000000000,,BoardSideData,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
9c06224e-e254-4924-8fcb-55329459e8ee,9c06224e-e254-4924-8fcb-55329459e8ee,00000000-0000-0000-0000-000000000000,,SidePlate_OrientationVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
e4dd3f82-e0fa-411e-bdf2-554b29fdabb0,e4dd3f82-e0fa-411e-bdf2-554b29fdabb0,00000000-0000-0000-0000-000000000000,,AOOffsetOpening_DimensionType1Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
5c5927b0-403e-41d2-8fc9-556bf280b169,5c5927b0-403e-41d2-8fc9-556bf280b169,00000000-0000-0000-0000-000000000000,,CurveByProjection_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
ce992185-2f50-4731-81c8-558ffa03c602,ce992185-2f50-4731-81c8-558ffa03c602,00000000-0000-0000-0000-000000000000,,StrDetGeomUtilitiesMsgs,,,,,,,STRUCT,,,False,
7ef2d1ed-fb79-488d-be36-55951422e706,7ef2d1ed-fb79-488d-be36-55951422e706,00000000-0000-0000-0000-000000000000,,Assembly_BBXAlignment,,,,,,,UDP,Dec 24 2009  4:25PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
2ceb6eb7-2dc5-4fd9-8846-55c282b474c4,2ceb6eb7-2dc5-4fd9-8846-55c282b474c4,00000000-0000-0000-0000-000000000000,,RouteLayout,,,,,,,CMNSCH,,,False,
69caa2fd-ec95-466c-b485-55f62f40c188,69caa2fd-ec95-466c-b485-55f62f40c188,00000000-0000-0000-0000-000000000000,,IFCDBIntegrityMessages,,,,,,,ITFCHK,,,False,
e08f3799-aa0a-4950-85f2-564875bdec0a,e08f3799-aa0a-4950-85f2-564875bdec0a,00000000-0000-0000-0000-000000000000,,FlangeCuttingBehavior,,,,,,,CMNSTR,,,False,
13234807-b9ec-4ced-bc91-564a5f94951f,13234807-b9ec-4ced-bc91-564a5f94951f,00000000-0000-0000-0000-000000000000,,SMPlateMarkingJigFloorLine,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
c797c544-470c-4ee3-a24b-56bbedce4327,c797c544-470c-4ee3-a24b-56bbedce4327,00000000-0000-0000-0000-000000000000,,SurfByImport_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
a373c200-b52e-4846-a1e6-56d6033c8e3a,a373c200-b52e-4846-a1e6-56d6033c8e3a,00000000-0000-0000-0000-000000000000,,SMPlateMarkingWeldingTab2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
c98a85b6-0056-4757-bc9d-56f5f30727f6,c98a85b6-0056-4757-bc9d-56f5f30727f6,00000000-0000-0000-0000-000000000000,,SMMemberMarkingRefPlanesX,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
e97ca827-e880-4e35-97d4-570ac8461f83,e97ca827-e880-4e35-97d4-570ac8461f83,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingProfileLabel,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
e38f6206-4646-40e3-88c2-572460ea24db,e38f6206-4646-40e3-88c2-572460ea24db,00000000-0000-0000-0000-000000000000,,Coating color,,,,,,,EF,,,False,
40a38dd2-96fb-4540-8e69-573ba5b5fa99,40a38dd2-96fb-4540-8e69-573ba5b5fa99,00000000-0000-0000-0000-000000000000,,Test design code,,,,,,,EF,,,True,
ff254349-d180-4077-a00b-58021e869662,ff254349-d180-4077-a00b-58021e869662,00000000-0000-0000-0000-000000000000,,CompartmentNoiseCategory,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
9a1d9404-ec01-4d04-898b-58082fa35197,9a1d9404-ec01-4d04-898b-58082fa35197,00000000-0000-0000-0000-000000000000,,MachBoltLengthRoundOffOption,,,,,,,REFDAT,,,False,
35bb0054-7e46-4058-b875-580b7e292017,35bb0054-7e46-4058-b875-580b7e292017,00000000-0000-0000-0000-000000000000,,bsWeldType,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
b0b454a5-69e1-4b88-b42c-5810a5eaa2f9,b0b454a5-69e1-4b88-b42c-5810a5eaa2f9,00000000-0000-0000-0000-000000000000,,RteBendTangentType,,,,,,,ROUTE,,,False,
10befb93-3651-41e6-b18d-58528d00f38e,10befb93-3651-41e6-b18d-58528d00f38e,00000000-0000-0000-0000-000000000000,,VerticesFromCurveOrSurf_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
9bfe1838-91fa-4b0c-984e-58748c21c1ee,9bfe1838-91fa-4b0c-984e-58748c21c1ee,00000000-0000-0000-0000-000000000000,,GasketRequirementOverride,,,,,,,REFDAT,,,False,
e59f3769-ccf5-4e16-b906-58b698b8cc4a,e59f3769-ccf5-4e16-b906-58b698b8cc4a,00000000-0000-0000-0000-000000000000,,SMMemberMarkingMarginAssembly,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
e32a431d-0cc7-4ca4-bbb4-58d59bf8912d,e32a431d-0cc7-4ca4-bbb4-58d59bf8912d,00000000-0000-0000-0000-000000000000,,DCS Function Block Type,,,,,,,EF,,,False,
fecb16bf-d796-450c-b22d-59033eb88a6b,fecb16bf-d796-450c-b22d-59033eb88a6b,00000000-0000-0000-0000-000000000000,,WebFrameAtOffset_BoundaryCount_2Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
52a8e987-b282-4097-a300-59110e938d18,52a8e987-b282-4097-a300-59110e938d18,00000000-0000-0000-0000-000000000000,,Requistion and PO Status,,,,,,,EF,,,False,
4d2932b7-8b31-4a62-99ba-59251c8caebf,4d2932b7-8b31-4a62-99ba-59251c8caebf,00000000-0000-0000-0000-000000000000,,HngSupAssociationType,,,,,,,REFDAT,,,False,
7230e189-176f-45bc-a8c4-594253f0349d,7230e189-176f-45bc-a8c4-594253f0349d,5f7522af-48e8-4259-a007-d50f584cbb7f,,RingNumber,,RingNumberPractice,,,,,REFDAT,,,False,
9d517204-7bca-4e17-a129-596377da8173,9d517204-7bca-4e17-a129-596377da8173,00000000-0000-0000-0000-000000000000,,Phase arrangement,,,,,,,EF,,,False,
51848486-6b53-4761-b229-5994e54cb049,51848486-6b53-4761-b229-5994e54cb049,00000000-0000-0000-0000-000000000000,,GeometryType,,,,,,,REFDAT,,,False,
52d2b783-e0ea-49d2-aa5a-59c8588156e9,52d2b783-e0ea-49d2-aa5a-59c8588156e9,00000000-0000-0000-0000-000000000000,,PlanningDBIntegrityMessages,,,,,,,PLANNG,,,False,
76539735-17f5-4a22-b9e9-59d4cab3cf71,76539735-17f5-4a22-b9e9-59d4cab3cf71,00000000-0000-0000-0000-000000000000,,SideOfPart,,,,,,,STRUCT,,,False,
906d2c58-7a7a-4414-b5cb-59e0d8d66e0d,906d2c58-7a7a-4414-b5cb-59e0d8d66e0d,00000000-0000-0000-0000-000000000000,,hsMultiLocateBy,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
7d9d311a-7e89-4d78-8c03-5a0956df992c,7d9d311a-7e89-4d78-8c03-5a0956df992c,00000000-0000-0000-0000-000000000000,,eTypeOfDraught(AirCooledExchanger),,,,,,,EF,,,False,
4dcd5dc2-470f-4bf7-b1b7-5a1434d17b3c,4dcd5dc2-470f-4bf7-b1b7-5a1434d17b3c,00000000-0000-0000-0000-000000000000,,SolidBooleanOperatorType,,,,,,,EQUIP,,,False,
faca1e96-48cd-492d-ab9d-5a1b80392cb0,faca1e96-48cd-492d-ab9d-5a1b80392cb0,00000000-0000-0000-0000-000000000000,,JointWeldShape,,,,,,,PLANNG,,,False,
2c426bae-05d3-47d4-b810-5a44d3ace377,2c426bae-05d3-47d4-b810-5a44d3ace377,00000000-0000-0000-0000-000000000000,,MapType,,,,,,,REFDAT,,,False,
6f116ccc-a19b-446e-8b86-5a6de1d49880,6f116ccc-a19b-446e-8b86-5a6de1d49880,00000000-0000-0000-0000-000000000000,,SMMarkingFlangeDirection,,,,,,,STRMFG,,,False,
6863e137-e270-4b6f-9dde-5a84d0f84707,6863e137-e270-4b6f-9dde-5a84d0f84707,00000000-0000-0000-0000-000000000000,,DistributionPortType,,,,,,,CMNSCH,,,False,
869f7d07-ac71-4f3e-8b25-5ae0c58d7b4f,869f7d07-ac71-4f3e-8b25-5ae0c58d7b4f,00000000-0000-0000-0000-000000000000,,BucklingPlatePartial_Errors,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
105b207c-05b9-4172-b85a-5b095808df8a,105b207c-05b9-4172-b85a-5b095808df8a,00000000-0000-0000-0000-000000000000,,HoleMgmtDataIntegrityMsgs,,,,,,,HOLE,,,False,
b9d044f8-8663-4699-95ab-5b2a5318e5be,b9d044f8-8663-4699-95ab-5b2a5318e5be,00000000-0000-0000-0000-000000000000,,ProfileOrientationReference,,,,,,,STRUCT,,,False,
710efa89-901c-42e9-8860-5b3159db5cc7,710efa89-901c-42e9-8860-5b3159db5cc7,00000000-0000-0000-0000-000000000000,,ClaimType,,,,,,,CORE,,,False,
7f7f658c-1f8b-4d9b-bbb9-5b3467d9d4f9,7f7f658c-1f8b-4d9b-bbb9-5b3467d9d4f9,00000000-0000-0000-0000-000000000000,,StructFCToDoMessages,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
fb1d4f6d-ddc4-40e0-859c-5b5b88ed4685,fb1d4f6d-ddc4-40e0-859c-5b5b88ed4685,00000000-0000-0000-0000-000000000000,,SMTemplateProcessPlateType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
6f360855-28ea-4725-8585-5b60fbf04bfe,6f360855-28ea-4725-8585-5b60fbf04bfe,00000000-0000-0000-0000-000000000000,,Element seal type,,,,,,,EF,,,False,
3ab6ceea-c1f5-48d8-b7de-5c37a454e4f8,3ab6ceea-c1f5-48d8-b7de-5c37a454e4f8,00000000-0000-0000-0000-000000000000,,SMMemberProcessIBL,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
e4582b6c-3760-4f07-8c9f-5c46130717e1,e4582b6c-3760-4f07-8c9f-5c46130717e1,00000000-0000-0000-0000-000000000000,,MfgPinJigAccuracyCustom,,,,,,,STRMFG,,,False,
84406875-8d8a-4ad0-86e7-5c70ebe270d9,84406875-8d8a-4ad0-86e7-5c70ebe270d9,00000000-0000-0000-0000-000000000000,,BranchReportingOwnership,,,,,,,REFDAT,,,False,
c4233413-0cac-41bc-be14-5c781dc3b0b2,c4233413-0cac-41bc-be14-5c781dc3b0b2,661c3f62-1c26-43e3-96ba-6888e6702d62,,EqTypes7,,EqTypes6,,,,,EF,,,True,
86913434-63e5-49db-a699-5c792c69a7df,86913434-63e5-49db-a699-5c792c69a7df,00000000-0000-0000-0000-000000000000,,Rated Voltage,,,,,,,EF,,,False,
5f76e2fc-628a-4906-898f-5c7f6a888810,5f76e2fc-628a-4906-898f-5c7f6a888810,00000000-0000-0000-0000-000000000000,,ArcByCenterRadius_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
d139751c-08b8-405f-bd46-5c884c6f4701,d139751c-08b8-405f-bd46-5c884c6f4701,00000000-0000-0000-0000-000000000000,,GasketOutsideDiameterBasis,,,,,,,REFDAT,,,False,
68e84e55-6e5f-49a0-b2de-5ca87fa47338,68e84e55-6e5f-49a0-b2de-5ca87fa47338,00000000-0000-0000-0000-000000000000,,SMMemberProcessMarkingValidate,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
7dd6e507-9834-4079-a9c1-5cd55b8dc371,7dd6e507-9834-4079-a9c1-5cd55b8dc371,00000000-0000-0000-0000-000000000000,,StructuralWPOIntersectionIndex,,,,,,,REFDAT,,,False,
4d52e0d2-d604-4547-950b-5cda35ea4847,4d52e0d2-d604-4547-950b-5cda35ea4847,00000000-0000-0000-0000-000000000000,,SelectionBasis,,,,,,,REFDAT,,,False,
42b74540-c501-4f89-872c-5d11c5b1e1fe,42b74540-c501-4f89-872c-5d11c5b1e1fe,29f4f494-dadc-4db5-b0ff-8121f1f4a678,,AuxiliaryTreatment,,AuxiliaryTreatmentRequirement,,,,,REFDAT,,,False,
ed7dccf3-6855-4a31-ac21-5d11ff49fa9d,ed7dccf3-6855-4a31-ac21-5d11ff49fa9d,00000000-0000-0000-0000-000000000000,,ProfileOrientationRule,,,,,,,STRUCT,,,False,
b8579dc9-0057-4e94-9af0-5d354051b869,b8579dc9-0057-4e94-9af0-5d354051b869,00000000-0000-0000-0000-000000000000,,AOOffsetOpening_Ambiguity1Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
c236d898-90b6-45f6-8602-5d38103ea3ab,c236d898-90b6-45f6-8602-5d38103ea3ab,00000000-0000-0000-0000-000000000000,,SMProfileMarkingUserMark2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
9fb4089f-c37a-4b0a-b550-5d3b1c036994,9fb4089f-c37a-4b0a-b550-5d3b1c036994,00000000-0000-0000-0000-000000000000,,PlaneParallel_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
e0bc307c-9d68-454e-ac22-5d3f84f84753,e0bc307c-9d68-454e-ac22-5d3f84f84753,00000000-0000-0000-0000-000000000000,,SMPlateProcessKnuckleTab,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
44e2032f-6487-4ac9-856e-5d8b9d6cc0d6,44e2032f-6487-4ac9-856e-5d8b9d6cc0d6,00000000-0000-0000-0000-000000000000,,Assembly_WithWithout,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
58a7ee4f-2069-4b19-ad2d-5d939fa54e1c,58a7ee4f-2069-4b19-ad2d-5d939fa54e1c,00000000-0000-0000-0000-000000000000,,SMMemberMarkingSeamControl,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
135af694-11a8-49aa-a3cf-5dc5f62351a5,135af694-11a8-49aa-a3cf-5dc5f62351a5,00000000-0000-0000-0000-000000000000,,CSByCS_CSOrientationVal,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
58326c1e-5367-4de5-b555-5df9c02285fe,58326c1e-5367-4de5-b555-5df9c02285fe,00000000-0000-0000-0000-000000000000,,BracketSupport1or2Type,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
80b1a5e3-70bd-4be4-a334-5e0659238711,80b1a5e3-70bd-4be4-a334-5e0659238711,00000000-0000-0000-0000-000000000000,,SeismicClasses,,,,,,,EF,,,False,
6114e292-5755-48fc-bec1-5e0de515d77a,6114e292-5755-48fc-bec1-5e0de515d77a,00000000-0000-0000-0000-000000000000,,SPSFCTangentSide,,,,,,,SPSTR,,,False,
6daddcc8-e730-42d4-8ae2-5e7036ed012f,6daddcc8-e730-42d4-8ae2-5e7036ed012f,00000000-0000-0000-0000-000000000000,b6c22b67-e71e-4143-afab-ad40dd0249f7,MiscRequisitionComponentType,,,,MiscRequisitionClassification,,,REFDAT,,,False,
2803f36c-2e30-4722-a137-5e92d23ef646,2803f36c-2e30-4722-a137-5e92d23ef646,00000000-0000-0000-0000-000000000000,,OpeningCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
ea959399-a5ad-43e6-9bdc-5e99652d22f3,ea959399-a5ad-43e6-9bdc-5e99652d22f3,ddcf9a74-6699-443e-83a0-4d9661887df3,,EnergyPortTypes3,,EnergyPortTypes2,,,,,EF,,,False,
aea8f3f6-3843-4847-9561-5e9de128f7c6,aea8f3f6-3843-4847-9561-5e9de128f7c6,25de2342-f64d-43dd-a712-70dd2e552ff6,,Manufacturer,,ManufacturerIndustryPractice,,,,,REFDAT,,,False,
40865de4-be06-4390-8f98-5eb8466fc5cd,40865de4-be06-4390-8f98-5eb8466fc5cd,00000000-0000-0000-0000-000000000000,,CoordinateSystemType,,,,,,,CMNAPP,,,False,
710ede6b-07f3-4962-8486-5ece109bdf87,710ede6b-07f3-4962-8486-5ece109bdf87,f2779893-e1bd-4a61-8e75-8dda679dba19,,TechDeliveryConditions,,TechDeliveryConditionsPract,,,,,REFDAT,,,False,
3bfb4e9f-d156-408b-b3f2-5f0ce6d83768,3bfb4e9f-d156-408b-b3f2-5f0ce6d83768,00000000-0000-0000-0000-000000000000,,ShipStructProfileAnglePlane,,,,,,,STRUCT,,,False,
211d90e0-650c-4ccc-945a-5f61765ea135,211d90e0-650c-4ccc-945a-5f61765ea135,00000000-0000-0000-0000-000000000000,,SolidBeforeCutout_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
32c05952-cb92-4323-ada3-5f98a6d22b2e,32c05952-cb92-4323-ada3-5f98a6d22b2e,00000000-0000-0000-0000-000000000000,,ArcExtend_Context1Val,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
f78823fe-f34a-4281-a833-5fa8ca3cac99,f78823fe-f34a-4281-a833-5fa8ca3cac99,00000000-0000-0000-0000-000000000000,,RteLayoutRPointDirection,,,,,,,ROUTE,,,False,
ccb9b930-babe-41f5-a055-5fad24ab4933,ccb9b930-babe-41f5-a055-5fad24ab4933,00000000-0000-0000-0000-000000000000,,FrontEndType,,,,,,,UDP,Dec 18 2008  3:13PM,Jul 23 2013  6:15PM,False,INGRNET\sp3dadminuser1
ccb96545-a49c-45e1-8ea9-5fb235b53a00,ccb96545-a49c-45e1-8ea9-5fb235b53a00,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingEdgeBCLMark,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
a3e9254b-42f9-4a11-8737-5fbf73ce4d7e,a3e9254b-42f9-4a11-8737-5fbf73ce4d7e,00000000-0000-0000-0000-000000000000,,EnvironmentalZone,,,,,,,REFDAT,,,False,
6d4a46f6-8a81-4112-9408-5fcd31780000,6d4a46f6-8a81-4112-9408-5fcd31780000,00000000-0000-0000-0000-000000000000,,RingPlate_Errors,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
3205e425-8c33-463d-919b-5fd285ff1331,3205e425-8c33-463d-919b-5fd285ff1331,00000000-0000-0000-0000-000000000000,,MethodsOfJacketPipeConstruction,,,,,,,REFDAT,,,False,
df0e2120-1b8f-44d3-81a5-5fd32b421878,df0e2120-1b8f-44d3-81a5-5fd32b421878,00000000-0000-0000-0000-000000000000,,hsFrameConfiguration,,,,,,,UDP,May 25 2012  5:12AM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
